colnet,colnet_02-26-2014_11-07-27,trainscg,9.3542,52.1531,51.8793,115,Script4,home-laptop,80
colnet,colnet_02-26-2014_11-08-18,trainscg,9.5933,52.1531,51.8793,115,Script4,home-laptop,80
colnet,colnet_02-26-2014_11-08-36,trainscg,8.8774,52.1531,51.8793,115,Script4,home-laptop,80
colnet,colnet_02-26-2014_11-12-41,trainscg,10.0686,52.1531,51.8793,115,Script4,home-laptop,80
